;master_category; subcategory; product_id; product_name; product_regular_price; product_regular_price_pln; product_promo_price; product_promo_price_pln;country
0;SALE;COATS;6448992;STRIPED KIMONO;69,9;190,97;39,9;109,01;Singapore
1;SALE;COATS;6867509;TEXTURED PARKA;99,9;272,94;59,9;163,65;Singapore
2;SALE;COATS;8290087;FAUX FUR JACKET;139;379,76;99,9;272,94;Singapore
3;SALE;COATS;6450213;SEMI-SHEER RAINCOAT;99,9;272,94;59,9;163,65;Singapore
4;SALE;COATS;8046021;HIGH COLLAR PUFFER JACKET;159;434,4;99,9;272,94;Singapore
5;SALE;COATS;6452208;HIGH COLLAR PUFFER JACKET;159;434,4;99,9;272,94;Singapore
6;SALE;COATS;8046654;FAUX FUR JACKET;139;379,76;99,9;272,94;Singapore
7;SALE;COATS;7298005;LIGHTWEIGHT RAINCOAT;119;325,12;49,9;136,33;Singapore
8;SALE;COATS;6454037;LIGHTWEIGHT RAINCOAT;119;325,12;49,9;136,33;Singapore
9;SALE;COATS;6453817;PUFFER GILET;99,9;272,94;59,9;163,65;Singapore
10;SALE;COATS;7749516;ANIMAL PRINT COAT;159;434,4;99,9;272,94;Singapore
11;SALE;COATS;6452178;TEXTURED PUFFER RAINCOAT;159;434,4;99,9;272,94;Singapore
12;SALE;COATS;7735519;TEXTURED PUFFER RAINCOAT;159;434,4;99,9;272,94;Singapore
13;SALE;COATS;6449596;DOUBLE-BREASTED FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
14;SALE;COATS;8208408;DOUBLE-BREASTED FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
15;SALE;COATS;8290593;DOUBLE-BREASTED FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
16;SALE;COATS;6453326;BOMBER STYLE COAT;139;379,76;69,9;190,97;Singapore
17;SALE;COATS;6449597;DOUBLE-BREASTED FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
18;SALE;COATS;8208413;DOUBLE-BREASTED FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
19;SALE;COATS;6888112;ZIP-UP COAT;159;434,4;99,9;272,94;Singapore
20;SALE;COATS;7435524;ZIP-UP COAT;159;434,4;99,9;272,94;Singapore
21;SALE;COATS;6450662;RUBBERISED RAINCOAT;99,9;272,94;69,9;190,97;Singapore
22;SALE;COATS;6448626;STRIPED TEXTURED WAISTCOAT;99,9;272,94;59,9;163,65;Singapore
23;SALE;COATS;6582527;ROLL NECK CAPE;119;325,12;59,9;163,65;Singapore
24;SALE;COATS;8344616;ANIMAL PRINT COAT;109;297,8;59,9;163,65;Singapore
25;SALE;COATS;7769006;ANIMAL PRINT COAT;109;297,8;59,9;163,65;Singapore
26;SALE;COATS;6454928;ZIP-UP DOWN PUFFER JACKET;139;379,76;99,9;272,94;Singapore
27;SALE;COATS;6454938;HOODED DOWN PARKA;199;543,69;139;379,76;Singapore
28;SALE;COATS;8437606;INVERTED LAPEL FROCK COAT;139;379,76;59,9;163,65;Singapore
29;SALE;COATS;7527508;INVERTED LAPEL FROCK COAT;139;379,76;59,9;163,65;Singapore
30;SALE;COATS;7767284;CHECKED DOUBLE-BREASTED TRENCH COAT;179;489,05;99,9;272,94;Singapore
31;SALE;COATS;7682241;CHECKED DOUBLE-BREASTED TRENCH COAT;179;489,05;99,9;272,94;Singapore
32;SALE;COATS;6453818;PUFFER GILET;99,9;272,94;59,9;163,65;Singapore
33;SALE;COATS;6682549;CREASED-EFFECT TRENCH COAT;139;379,76;99,9;272,94;Singapore
34;SALE;COATS;8381596;CREASED-EFFECT TRENCH COAT;139;379,76;99,9;272,94;Singapore
35;SALE;COATS;8344059;CREASED-EFFECT TRENCH COAT;139;379,76;99,9;272,94;Singapore
36;SALE;COATS;8181004;DOUBLE-BREASTED FAUX FUR COAT;199;543,69;139;379,76;Singapore
37;SALE;COATS;6469754;LONG WATER-RESISTANT PARKA;159;434,4;99,9;272,94;Singapore
38;SALE;COATS;6451384;DOUBLE-BREASTED FAUX FUR COAT;199;543,69;139;379,76;Singapore
39;SALE;COATS;6778056;SPECIAL GARMENT JACQUARD COAT;69,9;190,97;49,9;136,33;Singapore
40;SALE;COATS;6453385;LIGHTWEIGHT PARKA WITH TIES;99,9;272,94;59,9;163,65;Singapore
41;SALE;COATS;6483703;LEOPARD PRINT FAUX FUR VEST;119;325,12;59,9;163,65;Singapore
42;SALE;COATS;7770585;LEOPARD PRINT FAUX FUR VEST;119;325,12;59,9;163,65;Singapore
43;SALE;COATS;6452127;COAT WITH FAUX FUR CUFFS;199;543,69;139;379,76;Singapore
44;SALE;COATS;6452957;TEXTURED FROCK COAT WITH ZIPS;119;325,12;59,9;163,65;Singapore
45;SALE;COATS;7435766;CHECK COAT WITH TRIMS;199;543,69;139;379,76;Singapore
46;SALE;COATS;7770739;QUILTED PARKA WITH HOOD;159;434,4;99,9;272,94;Singapore
47;SALE;COATS;7554037;ANIMAL PRINT JACQUARD WAISTCOAT;69,9;190,97;49,9;136,33;Singapore
48;SALE;COATS;6455077;QUILTED PARKA WITH HOOD;159;434,4;99,9;272,94;Singapore
49;SALE;COATS;6662074;CHECK COAT WITH TRIMS;199;543,69;139;379,76;Singapore
50;SALE;COATS;7770728;QUILTED PARKA WITH HOOD;159;434,4;99,9;272,94;Singapore
51;SALE;COATS;7971503;ANIMAL PRINT JACQUARD WAISTCOAT;69,9;190,97;49,9;136,33;Singapore
52;SALE;COATS;7757651;QUILTED PARKA WITH HOOD;159;434,4;99,9;272,94;Singapore
53;SALE;COATS;7554057;FAUX FUR JACKET;119;325,12;69,9;190,97;Singapore
54;SALE;COATS;6448700;FAUX FUR COAT;199;543,69;139;379,76;Singapore
55;SALE;COATS;7137028;CONTRAST COLOUR BLOCK RAINCOAT;89,9;245,62;59,9;163,65;Singapore
56;SALE;COATS;7436187;CONTRAST COLOUR BLOCK RAINCOAT;89,9;245,62;59,9;163,65;Singapore
57;SALE;COATS;6918576;LEOPARD PRINT JACQUARD COAT;179;489,05;99,9;272,94;Singapore
58;SALE;COATS;6450716;FAUX FUR COAT;139;379,76;69,9;190,97;Singapore
59;SALE;COATS;6450677;OVERSIZED PARKA;159;434,4;69,9;190,97;Singapore
60;SALE;COATS;6561610;FAUX SUEDE HERRINGBONE COAT;99,9;272,94;59,9;163,65;Singapore
61;SALE;COATS;8156693;FAUX FUR COAT;139;379,76;69,9;190,97;Singapore
62;SALE;COATS;6682644;LIGHTWEIGHT PARKA;119;325,12;59,9;163,65;Singapore
63;SALE;COATS;7711036;COAT WITH POCKETS;179;489,05;119;325,12;Singapore
64;SALE;COATS;6449919;QUILTED WATER-RESISTANT COAT;119;325,12;69,9;190,97;Singapore
65;SALE;COATS;8158978;COAT WITH POCKETS;179;489,05;119;325,12;Singapore
66;SALE;COATS;7631209;QUILTED WATER-RESISTANT COAT;119;325,12;69,9;190,97;Singapore
67;SALE;COATS;6483580;FAUX FUR COAT;179;489,05;119;325,12;Singapore
68;SALE;COATS;8344057;FAUX FUR COAT;179;489,05;119;325,12;Singapore
69;SALE;COATS;7453598;FAUX FUR JACKET;139;379,76;69,9;190,97;Singapore
70;SALE;COATS;6448823;FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
71;SALE;COATS;8208202;FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
72;SALE;COATS;7107188;CABLE KNIT CARDIGAN;139;379,76;99,9;272,94;Singapore
73;SALE;COATS;8208237;CABLE KNIT CARDIGAN;139;379,76;99,9;272,94;Singapore
74;SALE;COATS;7346070;HERRINGBONE COAT;229;625,65;139;379,76;Singapore
75;SALE;COATS;8344120;HERRINGBONE COAT;229;625,65;139;379,76;Singapore
76;SALE;COATS;7971021;HERRINGBONE COAT;229;625,65;139;379,76;Singapore
77;SALE;COATS;6449202;DOUBLE-SIDED FAUX FUR COAT;199;543,69;139;379,76;Singapore
78;SALE;COATS;7767069;DOUBLE-SIDED FAUX FUR COAT;199;543,69;139;379,76;Singapore
79;SALE;COATS;7902520;DOUBLE-SIDED FAUX FUR COAT;199;543,69;139;379,76;Singapore
80;SALE;COATS;8014709;FAUX FUR COAT WITH HOOD;159;434,4;99,9;272,94;Singapore
81;SALE;COATS;6453294;FAUX FUR COAT WITH HOOD;159;434,4;99,9;272,94;Singapore
82;SALE;COATS;7682035;FAUX FUR COAT WITH HOOD;159;434,4;99,9;272,94;Singapore
83;SALE;COATS;7901653;FAUX FUR COAT;159;434,4;99,9;272,94;Singapore
84;SALE;COATS;8062784;FAUX FUR COAT;159;434,4;99,9;272,94;Singapore
85;SALE;COATS;6453781;DOUBLE-BREASTED BELTED COAT;259;707,61;139;379,76;Singapore
86;SALE;COATS;7901543;DOUBLE-BREASTED BELTED COAT;259;707,61;139;379,76;Singapore
87;SALE;COATS;7564531;FAUX FUR COAT;159;434,4;99,9;272,94;Singapore
88;SALE;COATS;6452598;FAUX FUR COAT;199;543,69;139;379,76;Singapore
89;SALE;COATS;8290140;FAUX FUR COAT;199;543,69;139;379,76;Singapore
90;SALE;COATS;8256532;FAUX FUR COAT;199;543,69;139;379,76;Singapore
91;SALE;COATS;7061573;VELVET FROCK COAT;199;543,69;69,9;190,97;Singapore
92;SALE;COATS;6453109;WAXED-EFFECT PARKA;139;379,76;99,9;272,94;Singapore
93;SALE;COATS;6453577;FAUX SHEARLING TEXTURED COAT WITH CONTRAST HOOD;159;434,4;69,9;190,97;Singapore
94;SALE;COATS;7682264;OVERSIZED BLAZER IN ZEBRA PRINT JACQUARD;139;379,76;59,9;163,65;Singapore
95;SALE;COATS;8158690;FAUX SHEARLING TEXTURED COAT WITH CONTRAST HOOD;159;434,4;69,9;190,97;Singapore
96;SALE;COATS;6452889;DOUBLE-BREASTED WAISTCOAT;99,9;272,94;59,9;163,65;Singapore
97;SALE;COATS;7269046;CHECKED COAT;199;543,69;139;379,76;Singapore
98;SALE;COATS;7749571;TEXTURED BUTTON-UP COAT;159;434,4;99,9;272,94;Singapore
99;SALE;COATS;6452303;FLOWING TRENCH COAT;139;379,76;99,9;272,94;Singapore
100;SALE;COATS;6483664;LIGHTWEIGHT PARKA;119;325,12;59,9;163,65;Singapore
101;SALE;COATS;7901542;CONTRAST CHECK PARKA;229;625,65;139;379,76;Singapore
102;SALE;COATS;6454006;CONTRAST CHECK PARKA;229;625,65;139;379,76;Singapore
103;SALE;COATS;7107046;STRIPED KNIT CAPE;99,9;272,94;59,9;163,65;Singapore
104;SALE;COATS;6949524;FLOWING TRENCH COAT;119;325,12;59,9;163,65;Singapore
105;SALE;COATS;6451128;TEXTURED CAPE COAT;199;543,69;139;379,76;Singapore
106;SALE;COATS;7436242;TEXTURED CAPE COAT;199;543,69;139;379,76;Singapore
107;SALE;COATS;6797641;FLOWING TRENCH COAT;99,9;272,94;59,9;163,65;Singapore
108;SALE;COATS;7905017;CHECK COAT WITH BELT;229;625,65;139;379,76;Singapore
109;SALE;COATS;8380623;CHECK COAT WITH BELT;229;625,65;139;379,76;Singapore
110;SALE;COATS;7107040;CHECK TWEED OVERSHIRT;119;325,12;69,9;190,97;Singapore
111;SALE;COATS;6451855;WOOL COAT WITH WRAPAROUND COLLAR;229;625,65;139;379,76;Singapore
112;SALE;COATS;7514510;CHECK TWEED OVERSHIRT;119;325,12;69,9;190,97;Singapore
113;SALE;COATS;6451549;FAUX FUR COAT;179;489,05;99,9;272,94;Singapore
114;SALE;COATS;7971039;WOOL COAT WITH WRAPAROUND COLLAR;229;625,65;139;379,76;Singapore
115;SALE;COATS;7971291;WOOL COAT WITH WRAPAROUND COLLAR;229;625,65;139;379,76;Singapore
116;SALE;COATS;6452351;INVERTED LAPEL JACQUARD FROCK COAT;119;325,12;59,9;163,65;Singapore
117;SALE;COATS;6452100;MASCULINE DOUBLE-BREASTED COAT;229;625,65;139;379,76;Singapore
118;SALE;COATS;7354114;MASCULINE DOUBLE-BREASTED COAT;229;625,65;139;379,76;Singapore
119;SALE;COATS;6452680;FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
120;SALE;COATS;8158771;FAUX FUR COAT;159;434,4;69,9;190,97;Singapore
121;SALE;COATS;7359561;LIMITED EDITION SORONA ® DUPONT™ PUFFER COAT;199;543,69;99,9;272,94;Singapore
122;SALE;COATS;7311807;WAISTCOAT WITH BELT;119;325,12;59,9;163,65;Singapore
123;SALE;COATS;6963567;OVERSIZED COAT;179;489,05;99,9;272,94;Singapore
124;SALE;COATS;6867507;QUILTED VELVET PARKA;119;325,12;59,9;163,65;Singapore
125;SALE;COATS;6582710;WAISTCOAT WITH BELT;119;325,12;59,9;163,65;Singapore
126;SALE;COATS;8208156;WATER-REPELLENT QUILTED PARKA;159;434,4;99,9;272,94;Singapore
127;SALE;COATS;6451305;WATER-REPELLENT QUILTED PARKA;159;434,4;99,9;272,94;Singapore
128;SALE;COATS;7767292;WATER-REPELLENT QUILTED PARKA;159;434,4;99,9;272,94;Singapore
129;SALE;COATS;6454688;COAT WITH WRAP COLLAR;229;625,65;139;379,76;Singapore
130;SALE;COATS;7770524;COAT WITH WRAP COLLAR;229;625,65;139;379,76;Singapore
131;SALE;COATS;6582528;ROLL NECK CAPE;119;325,12;59,9;163,65;Singapore
132;SALE;COATS;8344620;ROLL NECK CAPE;119;325,12;59,9;163,65;Singapore
133;SALE;COATS;8111183;FAUX FUR SHORT COAT;179;489,05;119;325,12;Singapore
134;SALE;COATS;6453063;CAPE COAT WITH SCARF;199;543,69;139;379,76;Singapore
135;SALE;COATS;7435519;CAPE COAT WITH SCARF;199;543,69;139;379,76;Singapore
136;SALE;COATS;6454290;CAPE RAINCOAT;99,9;272,94;49,9;136,33;Singapore
137;SALE;COATS;6483611;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
138;SALE;COATS;8290723;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
139;SALE;COATS;7672038;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
140;SALE;COATS;7631222;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
141;SALE;COATS;7514733;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
142;SALE;COATS;7327587;LONG CARDIGAN WITH METALLIC THREAD;99,9;272,94;49,9;136,33;Singapore
143;SALE;COATS;6522651;FAUX LEATHER PUFFER JACKET;119;325,12;59,9;163,65;Singapore
144;SALE;COATS;8208042;MASCULINE COAT;179;489,05;119;325,12;Singapore
145;SALE;COATS;6452653;TEXTURED COAT;119;325,12;69,9;190,97;Singapore
146;SALE;COATS;7551128;TEXTURED COAT;119;325,12;69,9;190,97;Singapore
147;SALE;COATS;7546026;MASCULINE COAT;179;489,05;119;325,12;Singapore
148;SALE;COATS;7378618;LONG TWEED COAT;159;434,4;99,9;272,94;Singapore
149;SALE;COATS;6797577;HALTERNECK TUXEDO WAISTCOAT;69,9;190,97;49,9;136,33;Singapore
150;SALE;COATS;7368002;CABLE KNIT CARDIGAN;139;379,76;99,9;272,94;Singapore
151;SALE;COATS;8208747;CABLE KNIT CARDIGAN;139;379,76;99,9;272,94;Singapore
152;SALE;COATS;7107189;CABLE KNIT CARDIGAN;139;379,76;99,9;272,94;Singapore
153;SALE;COATS;7770884;CABLE KNIT CARDIGAN;139;379,76;99,9;272,94;Singapore
154;SALE;COATS;8344123;CHECK COAT;199;543,69;139;379,76;Singapore
155;SALE;COATS;7612016;CHECK COAT;199;543,69;139;379,76;Singapore
156;SALE;COATS;6713088;TEXTURED COAT WITH TIE BELT;69,9;190,97;49,9;136,33;Singapore
157;SALE;COATS;6452728;FLOWING COAT;119;325,12;69,9;190,97;Singapore
158;SALE;COATS;7672041;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
159;SALE;COATS;8290692;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
160;SALE;COATS;8063388;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
161;SALE;COATS;6448528;TEXTURED LEOPARD PRINT COAT;199;543,69;139;379,76;Singapore
162;SALE;COATS;7551109;TEXTURED LEOPARD PRINT COAT;199;543,69;139;379,76;Singapore
163;SALE;COATS;8381541;TEXTURED LEOPARD PRINT COAT;199;543,69;139;379,76;Singapore
164;SALE;COATS;8014234;TEXTURED LEOPARD PRINT COAT;199;543,69;139;379,76;Singapore
165;SALE;COATS;6949505;SOFT FAUX FUR COAT;119;325,12;59,9;163,65;Singapore
166;SALE;COATS;7346147;COAT WITH FAUX FUR COLLAR;199;543,69;139;379,76;Singapore
167;SALE;COATS;6450324;FAUX FUR COAT;159;434,4;99,9;272,94;Singapore
168;SALE;COATS;8046123;FAUX FUR COAT;159;434,4;99,9;272,94;Singapore
169;SALE;COATS;8063285;FAUX FUR COAT;159;434,4;99,9;272,94;Singapore
170;SALE;COATS;6454289;CAPE RAINCOAT;99,9;272,94;49,9;136,33;Singapore
171;SALE;COATS;7107066;MASCULINE COAT;179;489,05;119;325,12;Singapore
172;SALE;COATS;7645561;CHECK COAT;229;625,65;139;379,76;Singapore
173;SALE;COATS;7282155;TWEED FROCK COAT WITH CHAIN TRIMS;119;325,12;59,9;163,65;Singapore
174;SALE;COATS;6452386;HOODED COAT;69,9;190,97;39,9;109,01;Singapore
175;SALE;COATS;7232643;CHECKED DOUBLE-BREASTED COAT;229;625,65;139;379,76;Singapore
176;SALE;COATS;7767357;CHECKED DOUBLE-BREASTED COAT;229;625,65;139;379,76;Singapore
177;SALE;COATS;7767293;CHECKED DOUBLE-BREASTED COAT;229;625,65;139;379,76;Singapore
178;SALE;COATS;6452654;TEXTURED COAT;119;325,12;69,9;190,97;Singapore
179;SALE;COATS;7514762;TEXTURED COAT;119;325,12;69,9;190,97;Singapore
180;SALE;COATS;8156926;TEXTURED COAT;119;325,12;69,9;190,97;Singapore
181;SALE;COATS;6455139;FAUX FUR JACKET;139;379,76;69,9;190,97;Singapore
182;SALE;COATS;7192039;LEOPARD PRINT JACQUARD COAT;139;379,76;99,9;272,94;Singapore
183;SALE;COATS;7514529;LEOPARD PRINT JACQUARD COAT;139;379,76;99,9;272,94;Singapore
184;SALE;COATS;7046105;HOODED COAT;159;434,4;99,9;272,94;Singapore
185;SALE;COATS;6454423;CAPE COAT;179;489,05;99,9;272,94;Singapore
186;SALE;COATS;6522539;TEXTURED PUFFER JACKET;119;325,12;59,9;163,65;Singapore
187;SALE;COATS;7418640;FAUX SUEDE COAT;99,9;272,94;59,9;163,65;Singapore
188;SALE;COATS;7061580;CONTRASTING TEXTURED FROCK COAT;179;489,05;99,9;272,94;Singapore
189;SALE;COATS;7378574;CHECKED DOUBLE-BREASTED COAT;179;489,05;119;325,12;Singapore
190;SALE;COATS;7896510;CONTRASTING TEXTURED FROCK COAT;179;489,05;99,9;272,94;Singapore
191;SALE;COATS;8208701;FAUX SHEARLING BOMBER JACKET;99,9;272,94;69,9;190,97;Singapore
192;SALE;COATS;8111182;QUILTED PARKA;119;325,12;59,9;163,65;Singapore
193;SALE;COATS;6469723;REVERSIBLE DOWN PUFFER COAT;179;489,05;119;325,12;Singapore
194;SALE;COATS;7757583;REVERSIBLE DOWN PUFFER COAT;179;489,05;119;325,12;Singapore
195;SALE;COATS;6451444;QUILTED PARKA;119;325,12;59,9;163,65;Singapore
196;SALE;COATS;6452389;HOODED COAT;69,9;190,97;39,9;109,01;Singapore
197;SALE;COATS;7170101;FLOWING TRENCH COAT;339;926,18;139;379,76;Singapore
198;SALE;COATS;7637501;HOODED COAT;69,9;190,97;39,9;109,01;Singapore
199;SALE;COATS;8046530;HOODED COAT;69,9;190,97;39,9;109,01;Singapore
200;SALE;COATS;7372520;FLOWING TRENCH COAT;339;926,18;139;379,76;Singapore
201;SALE;COATS;8046629;HOODED COAT;69,9;190,97;39,9;109,01;Singapore
202;SALE;COATS;6662022;FAUX FUR COAT;139;379,76;69,9;190,97;Singapore
203;SALE;COATS;8381027;FAUX FUR COAT;139;379,76;69,9;190,97;Singapore
204;SALE;JACKETS;8290087;FAUX FUR JACKET;139;379,76;99,9;272,94;Singapore
205;SALE;JACKETS;7515134;CHECK OVERSHIRT;89,9;245,62;59,9;163,65;Singapore
206;SALE;JACKETS;7770825;EMBROIDERED VELVET WAISTCOAT;139;379,76;99,9;272,94;Singapore
207;SALE;JACKETS;8046021;HIGH COLLAR PUFFER JACKET;159;434,4;99,9;272,94;Singapore
208;SALE;JACKETS;7021049;DIAMOND JACQUARD JACKET;99,9;272,94;59,9;163,65;Singapore
209;SALE;JACKETS;7141002;FAUX SUEDE KIMONO JACKET;89,9;245,62;59,9;163,65;Singapore
210;SALE;JACKETS;7170047;GLOSSY BOMBER JACKET;99,9;272,94;59,9;163,65;Singapore
211;SALE;JACKETS;7368028;JACQUARD JACKET;119;325,12;59,9;163,65;Singapore
212;SALE;JACKETS;6450637;JACKET WITH POMPOMS AND TASSELS;99,9;272,94;59,9;163,65;Singapore
213;SALE;JACKETS;6451605;JACKET WITH CONTRASTING TRIMS;69,9;190,97;39,9;109,01;Singapore
214;SALE;JACKETS;6697001;PARKA WITH MIRRORED EMBROIDERY;139;379,76;99,9;272,94;Singapore
215;SALE;JACKETS;6604516;ZIP-UP RAINCOAT;59,9;163,65;49,9;136,33;Singapore
216;SALE;JACKETS;6450795;FAUX FUR BIKER JACKET;159;434,4;99,9;272,94;Singapore
217;SALE;JACKETS;6450257;LIGHTWEIGHT JACKET;59,9;163,65;49,9;136,33;Singapore
218;SALE;JACKETS;7143002;BUTTON-UP POUCH POCKET TOP;69,9;190,97;35,9;98,08;Singapore
219;SALE;JACKETS;6835663;JACKET ZW PREMIUM CHECK EMBROIDERY;119;325,12;49,9;136,33;Singapore
220;SALE;JACKETS;6450222;PATCH JACKET;99,9;272,94;59,9;163,65;Singapore
221;SALE;JACKETS;6797619;LOOSE-FITTING JACKET;99,9;272,94;59,9;163,65;Singapore
222;SALE;JACKETS;7005099;FLORAL PRINT BOMBER JACKET;119;325,12;59,9;163,65;Singapore
223;SALE;JACKETS;6483787;SHORT PARKA WITH TASSELS;99,9;272,94;49,9;136,33;Singapore
224;SALE;JACKETS;7030641;SNAKESKIN JACQUARD BIKER JACKET;119;325,12;59,9;163,65;Singapore
225;SALE;JACKETS;6483517;FAUX LEATHER JACKET WITH ZIPS;99,9;272,94;59,9;163,65;Singapore
226;SALE;JACKETS;6835506;JACKET WITH POMPOMS AND TASSELS;99,9;272,94;59,9;163,65;Singapore
227;SALE;JACKETS;6454797;BOMBER JACKET WITH CONTRASTING TRIMS;69,9;190,97;39,9;109,01;Singapore
228;SALE;JACKETS;6449726;TEXTURED STRIPE JACKET;59,9;163,65;49,9;136,33;Singapore
229;SALE;JACKETS;7061655;OVERSHIRT WITH HOOD;59,9;163,65;35,9;98,08;Singapore
230;SALE;JACKETS;7491505;CORDUROY JACKET;69,9;190,97;49,9;136,33;Singapore
231;SALE;JACKETS;7436125;OVERSHIRT WITH HOOD;59,9;163,65;35,9;98,08;Singapore
232;SALE;JACKETS;6850001;JACKET WITH CUTWORK EMBROIDERY;99,9;272,94;49,9;136,33;Singapore
233;SALE;JACKETS;6454928;ZIP-UP DOWN PUFFER JACKET;139;379,76;99,9;272,94;Singapore
234;SALE;JACKETS;7046013;TEXTURED CARDIGAN;69,9;190,97;39,9;109,01;Singapore
235;SALE;JACKETS;7030586;Z1975 DENIM JACKET WITH BELT;99,9;272,94;59,9;163,65;Singapore
236;SALE;JACKETS;7046054;GATHERED JACKET;99,9;272,94;59,9;163,65;Singapore
237;SALE;JACKETS;6645086;SAFARI JACKET;89,9;245,62;59,9;163,65;Singapore
238;SALE;JACKETS;6483537;JACKET WITH TOPSTITCHING;99,9;272,94;59,9;163,65;Singapore
239;SALE;JACKETS;7137016;LONG JACKET WITH CONTRASTING TOPSTITCHING;99,9;272,94;59,9;163,65;Singapore
240;SALE;JACKETS;7425594;POUCH POCKET SWEATSHIRT WITH SNAKESKIN PRINT PANEL;69,9;190,97;39,9;109,01;Singapore
241;SALE;JACKETS;6448667;DRAPED NECK CARDIGAN;89,9;245,62;59,9;163,65;Singapore
242;SALE;JACKETS;6995650;FLOWING OVERSHIRT WITH POCKETS;99,9;272,94;59,9;163,65;Singapore
243;SALE;JACKETS;6451585;FLOWING OVERSHIRT WITH POCKETS;99,9;272,94;59,9;163,65;Singapore
244;SALE;JACKETS;6530546;JACKET WITH CONTRASTING TOPSTITCHING;69,9;190,97;49,9;136,33;Singapore
245;SALE;JACKETS;7232575;BELTED OVERSHIRT;99,9;272,94;59,9;163,65;Singapore
246;SALE;JACKETS;7107175;FAUX SNAKESKIN BIKER JACKET;139;379,76;99,9;272,94;Singapore
247;SALE;JACKETS;6546023;FAUX SUEDE JACKET WITH BELT;99,9;272,94;59,9;163,65;Singapore
248;SALE;JACKETS;6451619;PARKA WITH SIDE VENTS;99,9;272,94;49,9;136,33;Singapore
249;SALE;JACKETS;7554014;THREE-QUARTER-LENGTH COAT WITH POCKETS;159;434,4;99,9;272,94;Singapore
250;SALE;JACKETS;7770694;THREE-QUARTER-LENGTH COAT WITH POCKETS;159;434,4;99,9;272,94;Singapore
251;SALE;JACKETS;6867568;RUSTIC JACKET;69,9;190,97;49,9;136,33;Singapore
252;SALE;JACKETS;6451459;EMBROIDERED JACKET WITH POMPOMS;99,9;272,94;69,9;190,97;Singapore
253;SALE;JACKETS;6918607;CORDUROY OVERSHIRT;99,9;272,94;69,9;190,97;Singapore
254;SALE;JACKETS;6454542;FAUX FUR JACKET;119;325,12;69,9;190,97;Singapore
255;SALE;JACKETS;7971825;FAUX FUR JACKET;119;325,12;69,9;190,97;Singapore
256;SALE;JACKETS;7568531;CONTRAST SNAKESKIN PRINT BOMBER JACKET;69,9;190,97;49,9;136,33;Singapore
257;SALE;JACKETS;7453517;SEQUINNED JACKET;119;325,12;69,9;190,97;Singapore
258;SALE;JACKETS;7757150;SEQUINNED JACKET;119;325,12;69,9;190,97;Singapore
259;SALE;JACKETS;7453598;FAUX FUR JACKET;139;379,76;69,9;190,97;Singapore
260;SALE;JACKETS;8290594;FAUX FUR JACKET;139;379,76;69,9;190,97;Singapore
261;SALE;JACKETS;7061622;CAMOUFLAGE JACKET;99,9;272,94;69,9;190,97;Singapore
262;SALE;JACKETS;6453699;CONVERTIBLE WINDBREAKER/BAG;69,9;190,97;49,9;136,33;Singapore
263;SALE;JACKETS;7554057;FAUX FUR JACKET;119;325,12;69,9;190,97;Singapore
264;SALE;JACKETS;8381393;FAUX FUR JACKET;119;325,12;69,9;190,97;Singapore
265;SALE;JACKETS;6451977;FAUX FUR JACKET;139;379,76;69,9;190,97;Singapore
266;SALE;JACKETS;8156973;FAUX FUR JACKET;139;379,76;69,9;190,97;Singapore
267;SALE;JACKETS;7592526;CORDUROY JACKET;99,9;272,94;69,9;190,97;Singapore
268;SALE;JACKETS;7958058;CORDUROY JACKET;99,9;272,94;69,9;190,97;Singapore
269;SALE;JACKETS;6561623;EMBROIDERED VELVET WAISTCOAT;139;379,76;99,9;272,94;Singapore
270;SALE;JACKETS;7232548;CHECK OVERSHIRT;89,9;245,62;59,9;163,65;Singapore
271;SALE;JACKETS;6452310;FAUX FUR JACKET;139;379,76;99,9;272,94;Singapore
272;SALE;JACKETS;7631164;BUTTON-UP POUCH POCKET TOP;69,9;190,97;35,9;98,08;Singapore
273;SALE;JACKETS;6452302;FRINGED DENIM JACKET;99,9;272,94;49,9;136,33;Singapore
274;SALE;JACKETS;6453396;WATER REPELLENT LIGHTWEIGHT JACKET;59,9;163,65;49,9;136,33;Singapore
275;SALE;JACKETS;6450258;LIGHTWEIGHT JACKET;59,9;163,65;49,9;136,33;Singapore
276;SALE;JACKETS;7192022;FAUX LEATHER BELTED JACKET;99,9;272,94;59,9;163,65;Singapore
277;SALE;JACKETS;6451640;OVERSIZED LINEN JACKET;119;325,12;49,9;136,33;Singapore
